"datePublished","fullText","id"
"1983-04-01",,"http://www.jstor.org/stable/2996345"
"1937-12-01",,"http://www.jstor.org/stable/2481128"
"1959-07-01",,"http://www.jstor.org/stable/2482841"
"1927-02-01",,"http://www.jstor.org/stable/2480303"
"1965-03-01",,"http://www.jstor.org/stable/2483929"
"1961-11-01",,"http://www.jstor.org/stable/2482545"
"1993-01-01",,"http://www.jstor.org/stable/2996667"
"1981-10-01",,"http://www.jstor.org/stable/2484442"
"1958-11-01",,"http://www.jstor.org/stable/2483173"
"1949-09-01",,"http://www.jstor.org/stable/2481794"
"1974-11-01",,"http://www.jstor.org/stable/2484953"
"1973-09-01",,"http://www.jstor.org/stable/2484515"
"1879-01-01",,"http://www.jstor.org/stable/2476374"
"1943-07-01",,"http://www.jstor.org/stable/2481563"
"1916-12-01",,"http://www.jstor.org/stable/2479451"
"1945-03-01",,"http://www.jstor.org/stable/2481277"
"1889-04-08",,"http://www.jstor.org/stable/2476940"
"1963-11-01",,"http://www.jstor.org/stable/2482622"
"1900-02-01",,"http://www.jstor.org/stable/2478344"
"1991-04-01",,"http://www.jstor.org/stable/2996874"
"1917-12-01",,"http://www.jstor.org/stable/2479635"
"1921-02-01",,"http://www.jstor.org/stable/2480159"
"1897-12-30",,"http://www.jstor.org/stable/2478295"
"1946-07-01",,"http://www.jstor.org/stable/2481546"
"1969-11-01",,"http://www.jstor.org/stable/2483554"
"1938-05-01",,"http://www.jstor.org/stable/2481235"
"1993-04-01",,"http://www.jstor.org/stable/2996948"
"1941-10-01",,"http://www.jstor.org/stable/2481687"
"1957-07-01",,"http://www.jstor.org/stable/2482670"
"1946-09-01",,"http://www.jstor.org/stable/2481594"
"1956-11-01",,"http://www.jstor.org/stable/2483090"
"1876-07-01",,"http://www.jstor.org/stable/2476238"
"1954-05-01",,"http://www.jstor.org/stable/2481807"
"1953-01-01",,"http://www.jstor.org/stable/2482235"
"1917-01-01",,"http://www.jstor.org/stable/2479485"
"1960-07-01",,"http://www.jstor.org/stable/2482874"
"1980-01-01",,"http://www.jstor.org/stable/2484855"
"1946-11-01",,"http://www.jstor.org/stable/2481336"
"1894-01-25",,"http://www.jstor.org/stable/2478034"
"1937-05-01",,"http://www.jstor.org/stable/2480886"
"1935-06-01",,"http://www.jstor.org/stable/2480819"
"1983-10-01",,"http://www.jstor.org/stable/2996281"
"1974-07-01",,"http://www.jstor.org/stable/2484645"
"1967-09-01",,"http://www.jstor.org/stable/2483507"
"1994-10-01",,"http://www.jstor.org/stable/2997007"
"1882-01-01",,"http://www.jstor.org/stable/2476911"
"1882-11-01",,"http://www.jstor.org/stable/2475758"
"1975-11-01",,"http://www.jstor.org/stable/2484765"
"1924-09-01",,"http://www.jstor.org/stable/2480337"
"1903-02-01",,"http://www.jstor.org/stable/2478880"
"1901-02-01",,"http://www.jstor.org/stable/2477886"
"1987-07-01",,"http://www.jstor.org/stable/2996472"
"1960-03-01",,"http://www.jstor.org/stable/2483156"
"1996-07-01",,"http://www.jstor.org/stable/2996801"
"1973-07-01",,"http://www.jstor.org/stable/2484805"
"1950-09-01",,"http://www.jstor.org/stable/2481920"
"1970-03-01",,"http://www.jstor.org/stable/2483408"
"1982-07-01",,"http://www.jstor.org/stable/2995973"
"1962-01-01",,"http://www.jstor.org/stable/2483287"
"1872-04-01","Vol. Ill. No. 4.] BUlLETIN OF TIlE TO'RIEY B)TANIMl CLUB. LNew York, APri!, 1N72. PLATAN ACEAE. PLATANlVS, L.-P. orridentalis, L. ; coinon ; N. Y. ; Central Puirk, R. & P. JUGLANDACEA,. JUIGLANS, L -J. rinerco, L. ; rather comnon ; in woods, Manhattan- ville, Torr. C(at. ; Central Park, R. d P.-J. iigro. L. ; Dot utl- commoni ; woods, Torr. C(at.; native, Walnut Ridge, Passaic Co., N. J., also Sussex Co., Austin; Central l'ark, R. 1'.; Glen Cove, Coles.-J. hybrida, LeConte ; vide Torr. Cat. aind State Flora. Some of our Flushing frieDnds should look into the hlistory of the seedlings said to hiave been raised by Mr. Prince.","http://www.jstor.org/stable/2476988"
"1975-01-01",,"http://www.jstor.org/stable/2484586"
"1907-10-01",,"http://www.jstor.org/stable/2479206"
"1918-12-01",,"http://www.jstor.org/stable/2479681"
"1974-05-01",,"http://www.jstor.org/stable/2484179"
"1877-08-01","? 178. Cassia.-The three kinds of Cassia that are native here- abouts need to be studied in reference to their fertilization. Dr. Torrey seems to be the only writer who refers to the fact that the anther of C. nictitans, L., though opening at first with pore-like slits, finally splits down the whole length. But the other two here open only by pores, and I have experimented in vain to find how the abundant pollen is discharged. They are both freely visited by a large bumble bee. W. H. L.","http://www.jstor.org/stable/2475951"
"1880-09-01",,"http://www.jstor.org/stable/2476144"
"1963-11-01",,"http://www.jstor.org/stable/2482618"
"1960-07-01",,"http://www.jstor.org/stable/2482879"
"1935-02-01",,"http://www.jstor.org/stable/2480866"
"1888-03-02",,"http://www.jstor.org/stable/2476866"
"1944-03-01",,"http://www.jstor.org/stable/2481411"
"1902-04-01",,"http://www.jstor.org/stable/2478482"
"1990-07-01",,"http://www.jstor.org/stable/2996700"
"1958-09-01",,"http://www.jstor.org/stable/2483082"
"1954-09-01",,"http://www.jstor.org/stable/2482294"
"1964-05-01",,"http://www.jstor.org/stable/2483536"
"1876-02-01",,"http://www.jstor.org/stable/2475628"
"1971-09-01",,"http://www.jstor.org/stable/2483625"
"1942-01-01",,"http://www.jstor.org/stable/2481521"
"1879-07-01",,"http://www.jstor.org/stable/2475988"
"1954-07-01",,"http://www.jstor.org/stable/2997144"
"1883-12-01","132 A New Species of Frullania.-Frullania Pennsylvanica, n. sp.-- Dioica. Caulis e basi amphigastriorum repens, dichotomo-ramosus; folia imbricata, plana, ovata, mucronata, rarius obtusa, integerrima, cellulis valde chlorophyllosis, marginem versus minoribus basi valde dilatatis, plus minusve regulariter hexagonis, parietibus validis; in- crassatio angulosa subnulla. Auricula denudata, e margine folii ori- unda, oblique a caule distantia, majuscula, cucullato-rotunda, sub orificio leniter contracta, ultra folii marginem demissa; amph. sub- imbricata, plana, late ovata, caulem excedentia, profunde partita, sinu angusto obtuso, laciniis ovatis, longe acuminatis, conniventibus; amenta mascula elongata, laxe foliosa, in ramulis parvis lateralibus, bracteis complicatis, lobis subsequalibus ovatis obtusis; perichaetia in ramulis longioribus apicalia, saepe ad basin dichotomiae, fol. inv. complicata, integerrima, lobulis (ventrale minori) ovatis, acuminatis, baai valde angustatis; amph. invol. magna, carinato-concava, pro- funde partita, laciniis ovatis, longe apiculatis, integerrimis vel uno alterove dente munitis. Perianthia desunt. Hab. in rupibus umbrosis, Stony Creek, Carbon County, Penn- sylvania. Leg. E. A. Rau. The plant is of about the size of Frullania dilatata, but the color is a dull olive-green. The tufts are depressed, and creep over rocks or over other Hepaticae. According to the diagnosis of Mr. Austin's F. Leana, our plant must stand near it. I am not, however, in pos- session of the latter plant, though I do not doubt that they are two distinct species. Leipzig, Germany. F. STEPHANI.","http://www.jstor.org/stable/2477217"
"1969-05-01",,"http://www.jstor.org/stable/2483735"
"1969-05-01",,"http://www.jstor.org/stable/2483734"
"1946-11-01",,"http://www.jstor.org/stable/2481341"
"1946-01-01",,"http://www.jstor.org/stable/2481382"
"1873-10-01",".q 56. The Connecticut Valley Botanical Society--held its first annual meeting at Amherst, Mass., Oct. 1. This is a new society, numbering about twenty members, ladies and gentlemen. President--Prof. C. H. Hitchcock, Hanover, N. H. Vice-President---Rev.H. G. Jesup, Amherst, Mass. Secretary--Mrs. M. L. Owen, Springfield, Mass. It is designed as a bond of Union among the lovers of Botany throughout the Connecticut valley, both for general study of the science and to ensure a more thorough acquanitance with the flora of this most interesting portion of New England. H.G.J.","http://www.jstor.org/stable/2477696"
"1978-07-01",,"http://www.jstor.org/stable/2484117"
"1939-12-01",,"http://www.jstor.org/stable/2480801"
"1871-06-01","39. Notes by I. Coles.-I collected a specimen of Viola pedata, Var. alba, in Suffolk Co., this spring. The variety with two dark purple petals and yellowish eye or centre grows quite plentifuly some six miles south of this place. I also found, this spring, for the first time, the Trillium erectum, L., in a swamp about three miles east of Glen Cov I. C., Glen Cove, June 12th.","http://www.jstor.org/stable/2475749"
"1963-03-01",,"http://www.jstor.org/stable/2483018"
"1949-07-01",,"http://www.jstor.org/stable/2482324"
"1994-10-01",,"http://www.jstor.org/stable/2997006"
"1944-07-01",,"http://www.jstor.org/stable/2481313"
"1906-11-01",,"http://www.jstor.org/stable/2478936"
"1927-11-01",,"http://www.jstor.org/stable/2485372"
"1937-11-01",,"http://www.jstor.org/stable/2481181"
"1872-07-01","62. New Localities--Mentha aquatica, L., var. crispa, Benth., at Tarry- town. Geranium Robertianum, L., in the cedar groves on Rockaway Beach, W. H. L. AEgopodium podagraria, L., waste places, Prospect Park, Merriam. Terms--One dollar for one copy; five dollars for seven; and half a dollar for every additional copy, per annum. Local Herbarium, 3, E. 33d St.-Editor, 224, 1. 10th St. The Club meets regularly the last Tuesday of the month in the Herbarium, Columbia College, at 7y P.M","http://www.jstor.org/stable/2475617"
"1938-02-01",,"http://www.jstor.org/stable/2480960"
"1956-03-01",,"http://www.jstor.org/stable/2482927"
"1946-11-01",,"http://www.jstor.org/stable/2481335"
"1946-01-01",,"http://www.jstor.org/stable/2481386"
"1920-12-01",,"http://www.jstor.org/stable/2480177"
"1899-07-01",,"http://www.jstor.org/stable/2478042"
"1881-08-01",,"http://www.jstor.org/stable/2476752"
"1910-08-01",,"http://www.jstor.org/stable/2479174"
"1899-04-01",,"http://www.jstor.org/stable/2477766"
"1961-01-01",,"http://www.jstor.org/stable/2482412"
"1955-07-01",,"http://www.jstor.org/stable/2482962"
"1874-08-01",,"http://www.jstor.org/stable/2476512"
"1913-11-01",,"http://www.jstor.org/stable/2479461"
"1946-01-01",,"http://www.jstor.org/stable/2481384"
"1961-03-01",,"http://www.jstor.org/stable/2483194"
"1969-11-01",,"http://www.jstor.org/stable/2483551"
"1911-08-01",,"http://www.jstor.org/stable/2479212"
"1934-10-01",,"http://www.jstor.org/stable/2481021"
"1892-11-15","340 Notes upon Maine Plants. Astragalits Robbinsii, which Mr. Fernald gives in his recent catalogue was probably included from a specimen found in the Blake Herbarium, which is really A alpinus. Potamnogetoni miiucronatus was probably included from speci- mens collected about Orono, by Mr. Fernald. The specimens contributed by Ihim to the College Herbarium, under the above name, are P. pusilus, L. Potomoge/oiz ruifescens, not included in Mr. Fernald's cata- logue, has been collected by iMiss Kate Furbish in Maitne, and specimens are in her herbarium. Potamzogeton palcher was found in a package of pond-weeds in the Blake Herb., marked in the hand writing of Rev. Joseph Blake, as having been collected at Wells, Me. Nasturtium sylvestre, marked questionable in Mr. Fernald's catalogue, has been collected by Miss Kate Furbish at Moosehead Lake, Me. Panicumn agrostoides, was collected August, I89I, on gravelly shores of Cherno Pond, Bradley, Me., by Mr. F. P. Briggs. Litorella lacuistris was collected August, I89I, submerged in shallow water on the sandy shores of Chemo Pond, Bradley, Me. F. L. HARVEY.","http://www.jstor.org/stable/2475963"
"1878-03-01",,"http://www.jstor.org/stable/2476460"
"1942-10-01",,"http://www.jstor.org/stable/2481630"
"1951-03-01",,"http://www.jstor.org/stable/2482052"
"1943-03-01",,"http://www.jstor.org/stable/2481360"
"1884-04-01",,"http://www.jstor.org/stable/2476344"
"1883-08-01",,"http://www.jstor.org/stable/2476849"
"1884-05-01",,"http://www.jstor.org/stable/2477617"
"1900-06-01",,"http://www.jstor.org/stable/2478192"
"1984-01-01",,"http://www.jstor.org/stable/2996208"
"1941-01-01",,"http://www.jstor.org/stable/2481254"
"1881-08-01","? 88. Botrychium simplex was found near Salem, Mass., by J. H. Sears, June 26th. The specimens were first rate, and four were found with B. lanceolatum, B. matricariaefolium and B. Virginianum. Salem, Mass. JOHN ROBINSON.","http://www.jstor.org/stable/2476749"
"1975-11-01",,"http://www.jstor.org/stable/2484764"
"1995-04-01",,"http://www.jstor.org/stable/2996450"
"1932-06-01",,"http://www.jstor.org/stable/2480580"
"1927-11-01",,"http://www.jstor.org/stable/2485375"
"1889-05-08",,"http://www.jstor.org/stable/2476255"
"1983-10-01",,"http://www.jstor.org/stable/2996293"
"1900-10-01",,"http://www.jstor.org/stable/2477941"
"1980-10-01",,"http://www.jstor.org/stable/2484078"
"1899-03-01",,"http://www.jstor.org/stable/2477821"
"1985-01-01",,"http://www.jstor.org/stable/2996116"
"1983-07-01",,"http://www.jstor.org/stable/2996179"
"1903-12-01",,"http://www.jstor.org/stable/2478583"
"1872-08-01","69. Hypericum Canadense, L., var. major, Gray.-On wet hill-sides in the Town of Windham, Green Co., N. Y., grows a very marked form of this plant, the leaves being frequently 4? lines in width. The typical form does not occur in that vicinity, though found near the Mountain House. Carum Carui, L., grows spontaneously along the roadside in East Windham.","http://www.jstor.org/stable/2476907"
"1904-02-01",,"http://www.jstor.org/stable/2478494"
"1898-12-01",,"http://www.jstor.org/stable/2478283"
"1967-03-01",,"http://www.jstor.org/stable/2483707"
"1897-02-28",,"http://www.jstor.org/stable/2477801"
"1971-03-01",,"http://www.jstor.org/stable/2483781"
"1985-10-01",,"http://www.jstor.org/stable/2996056"
"1967-09-01",,"http://www.jstor.org/stable/2483514"
"1949-05-01",,"http://www.jstor.org/stable/2482208"
"1881-03-01","? 31. Proceedings of the Torrey Botanical Club.-The regular monthly meeting of the Club was held at the Herbarium, Columbia College, Tuesday evening, Feb. 8th. In the absence of the presiding officers the chair was occupied by Mr. J. D. Hyatt. There were present eighteen members and two visitors. Mr. Britton read an interesting communication from Mr. H. H. Rusby, giving a sketch of the general character of the flora of New Mexico. Plants Exhibited.-Mr. Wright 'exhibited a beautiful collection of Australian ferns which were sent by Mr. Chorlton for the Club's herbarium. Mr. Gerard exhibited an example of Heterophylly in Hepatica.-The leaf shown was one of several similar ones taken from the same plant, and each of which possessed a like pe- culiarity-the middle lobe being deeply trilobate and the lateral ones bilobate (as seen in the annexed figure), thus making an approach toward the leaf-forms found in the genus Anemone into which the old genus Hepatica is now merged Mr. Schrenk showed and re- marked upon a specimen of Silene Pennsylvanica having a pentamer- ous ovary, and which is referred to at more length on another page of the present number. A note from Mr. 0. R. Willis was read, stating that the biograph- ical sketch of the late Prof. Wood in course of preparation by him would be presented before the Club at the next meeting.","http://www.jstor.org/stable/2475670"
"1870-03-01","31. Vina minior, L., is pretty thoroughly naturalized on Betts Av. at Laurenceville. It grows for the space of sixty or seventy feet on the road-side. It grows also on Train's Meadow Road, near Jackson Av., where I have seen it, and Sedum ternatum, growing for several seasons.. M. RUGER.","http://www.jstor.org/stable/2475971"
"1967-09-01",,"http://www.jstor.org/stable/2483515"
"1905-04-01",,"http://www.jstor.org/stable/2478831"
"1872-06-01","46. Catalogue of the Plants in Central Park,-This catalogue was made by men of botanical repute, but not intimately acquaint- ed with our flora. We have already had occasion to notice one error; another has been lately brought before us. The Asclepias parviflora, Pursh, Mr. Pollard shows from the specimen to be an Apocynum. We hope Mr. P. will go over the whole collection, and verify it. We doubt, now, the Carya sulcata, Nutt., reported in our last number.","http://www.jstor.org/stable/2477398"
"1945-09-01",,"http://www.jstor.org/stable/2481474"
"1915-02-01",,"http://www.jstor.org/stable/2479516"
"1881-09-01","? 98. Aspidium Lonchitis, Sw., in Colorado.-Mr. T. S. Bran- degee has recently found this fern in a damp sand-stone canyon in the Elk Mountains of Colorado, at an elevation of 9,800 feet. Dr. Parry and others had previously collected it in Utah, but we are not aware that it has been seen in Colorado till now. Aspidium Filix- mas and Pelaea gracilis, already known to the Colorado flora, also exist near the same locality. Philadelphia, Pa. J. H. R.","http://www.jstor.org/stable/2476606"
"1914-01-01",,"http://www.jstor.org/stable/2479433"
"1964-11-01",,"http://www.jstor.org/stable/2483915"
"1991-04-01",,"http://www.jstor.org/stable/2996866"
"1984-04-01",,"http://www.jstor.org/stable/2996018"
"1903-09-01",,"http://www.jstor.org/stable/2478540"
"1948-09-01",,"http://www.jstor.org/stable/2481791"
"1900-01-01",,"http://www.jstor.org/stable/2477737"
"1893-03-15",,"http://www.jstor.org/stable/2477364"
"1883-05-01",,"http://www.jstor.org/stable/2475502"
"1936-05-01",,"http://www.jstor.org/stable/2480781"
"1950-01-01",,"http://www.jstor.org/stable/2482377"
"1896-11-25",,"http://www.jstor.org/stable/2478216"
"1877-07-01",,"http://www.jstor.org/stable/2476639"
"1895-05-15",,"http://www.jstor.org/stable/2478165"
"1940-10-01",,"http://www.jstor.org/stable/2481582"
"1975-01-01",,"http://www.jstor.org/stable/2484594"
"1935-03-01",,"http://www.jstor.org/stable/2480939"
"1882-08-01","Botanical Literature. Our Native Ferns and their Allies, with Synoptical Descriptions of the American Pteridophyta North of Mexico. By Lucien M. Underwood, Ph. D. 2d edition. Bloomington, Ill. 1882. A little more than a year ago a neat and modest volume made its appearance under the title of ""Our Native Ferns,"" which appears to have met with so much success that the author has disposed of his entire edition and now comes forward with a second, enlarged so as to include the entire Pteridophyta of the United States. That portion devoted to the Ferns remains substantially the same as in the first-edition, with only such changes and additions as were necessary to bring the work forward to date and make it complete-a fact which shows how much care the author bestowed upon his book in the first place, and guarantees the trustworthiness of the present edition; but the addition of the remaining vascular cryptogams greatly increases the value of the book, and makes it doubly useful to all who seek to study this class of plants. The author tells us in his preface that he has spared no pains to make his book thoroughly reliable (a fact of which the book itself fur- nishes sufficient evidence), and has therefore consulted freely the descriptive works of the highest authorities in order to ensure cer- tainty in his descriptions. There is no apparent disposition, however, to follow others, unless by so doing his own purposes may be the better carried out, but, on the contrary, the author shows much originality of thought, and inde- pendence of judgment in the treatment of his work throughout. The elementary part is clear, and well calculated to introduce be- ginners to the study of the plants treated of. The excellent key makes the analysis of the ferns comparatively easy. Of the other plants it is enough to say that their treatment rests upon such author- ities as Dr. Engelmann for the Isoetes, Spring for the Lycopodiaceae, and Milde for the Equiseta. The writer can personally testify to the earnestness and fidelity with which the author has sought to make his work complete, and cordially commends the book to all. It should be in the hands of all who are especially interested in the vascular Cryptogams of the United States.-G. E. D.","http://www.jstor.org/stable/2477238"
"1914-12-01",,"http://www.jstor.org/stable/2479540"
"1979-07-01",,"http://www.jstor.org/stable/2484556"
"1920-07-01",,"http://www.jstor.org/stable/2479896"
"1974-07-01",,"http://www.jstor.org/stable/2484639"
"1891-05-01","166 Proceedings of the Club. WEDNESDAY EVENING, MARCH 25TH. The Vice-President in the Chair and twenty-three persons present. The paper announced "" On some new Species of Nitella,"" was presented by Dr. Allen. Two new species, N. Blankiis/zzipii and N. stricta, were exhibited and described, and their relation to known species commented upon. Dr. Allen also remarked at leng,th on the desirability of es- tablishing a uniform method of botanical pronunciation, alluding especially to the tbree methods of Latin pronunciation in use at the present time. The subject was further discussed by Dr. Mo- rong, and Dr. Britton. Dr. Morong spoke concerning the life and work of Rafinesque, remarking on his genius and acute powers of discrimination, stating that he agreed with Professor Greene that many more of the genera and species described by him mtust be recognized. He made especial mention of the recent publication of RafinesquLe's will, by Mr. Thos. Meehan, in the columns of the Plhiladelphida Ledger. Dr. Britton showed a specimen of Eleoclharis at rop ii-piirea, found by Dr. Wibbe in Fillmnore Co., Nebraska, greatly extend- ing its range to the north. TUESDAY EVENING, APRIL 13TH. The President in the Chair and twenty-eight persons present. The desirability of uniform botanical pronunciation, broughlt up by Dr. Allen at the previous meeting, was commented upon by Judge Brown. Dr. Morong presented the announced paper of the evening, ""A Trip on the Pilcomayo River,"" giving an account of his ex- periences during a six months' journey in northwestern Paraguay and describing the floral features of the region. Dr. Allen showed flowering specimens of Pjxida;z//wra bar- bulata received from Miss Farrington from Lakewood, N. J., and a number of vernal plants sent by Miss Gordon of Aiken, S. C., among them Iris vernia, P77lox ama?7Ua, P/zlox subulata and Cliry- sog.onurnn Virgiiiia;uun, the latter reported as the earliest flower of that region.","http://www.jstor.org/stable/2477204"
"1953-05-01",,"http://www.jstor.org/stable/2482198"
"1897-12-30",,"http://www.jstor.org/stable/2478290"
"1902-09-01",,"http://www.jstor.org/stable/2478854"
"1906-08-01",,"http://www.jstor.org/stable/2479183"
"1945-01-01",,"http://www.jstor.org/stable/2481264"
"1969-03-01",,"http://www.jstor.org/stable/2483329"
"1871-04-01","28. Exchanges.-A correspondent in England wishes to exchange mosses and marine algae. It seems that packets can be sent by book post at a moderate charge.","http://www.jstor.org/stable/2477358"
"1870-09-01","75. 0bituary.--Mr. Ignatz A. Pilat, the Chief Gardener of Central Park, died at his residence in this city on September 17th. Mr. Pilaf was a native of Austria, and had important positions before political troubles induced him to come to this country. He was connected with the Park from its inception, and held charge of carrying out the details of the plan. How well he performed his part, that noble work bears ample wituess. Mr. Pilat published in Austria, a work on Elementary Botany but, though an ardent lover of the science, his occupations allowed him but little time to devote to it in this country. Still he was familiar with our native plants, and when the ground, now occupied by the Park, was taken possession of, he prepared a full catalogue of the wild plants found there. In Mr. Pilat, botanists loose a warm sympa- thizer with their pursuits, and the community a most estimable public officer. G, T.","http://www.jstor.org/stable/2476935"
"1972-05-01",,"http://www.jstor.org/stable/2484687"
"1960-05-01",,"http://www.jstor.org/stable/2482780"
"1986-04-01",,"http://www.jstor.org/stable/2995948"
"1888-10-03",,"http://www.jstor.org/stable/2476535"
"1875-10-01","? 57. Isaac H. Hall.-This accomplished scholar, having been ap- pointed professor of English in the Protestant College at Beirut, sailed for Syria about the 1st of September. In London he was very kindly received at the British Museum, and had the oppor- tunity of comparing notes with Dr. Birch. Mr. Hall will now be able to study his favorite Shemitic languages in their home, and will be comparatively near to the Cypriote remains in deciphering which he has made himself a name; but the Club will miss a valua- ble member and the readers of the BULLETIN a welcome contributor. We hope, however, to receive communications from him, not only out of his store of observations on our own flora, but also in reference to the vegetation of his new home, where he will find Dr. Post and Mr. Wood, both New-Yorkers, to sympathize in his botanical tastes.","http://www.jstor.org/stable/2477597"
"1909-02-01",,"http://www.jstor.org/stable/2479012"
"1883-05-01",,"http://www.jstor.org/stable/2475496"
"1914-08-01",,"http://www.jstor.org/stable/2479721"
"1902-04-01",,"http://www.jstor.org/stable/2478487"
"1917-06-01",,"http://www.jstor.org/stable/2479801"
"1970-07-01",,"http://www.jstor.org/stable/2483468"
"1871-06-01","38. Notes by Rev. S. Lockwood.-Last June, I discovered and gather- ed fine specimens of Helonias bullata, L., near Freehold, N. J.; also in October, 1869, I found and collected beautiful specimens in fruit of the Climbing Fern, Lygodium palmatum, Swartz. These last were not very far from Keyport, N. J. S. L., Freehold, N. J., June 5th.","http://www.jstor.org/stable/2475748"
"1884-08-01",,"http://www.jstor.org/stable/2475390"
"1885-01-01","Shortia.-A correspondent, referring to the note on Shortia in the December BULLETIN, suggests that Mr. Hyams would have come nearer the truth had he said the plant "" is sold out "" instead of ""dying out,"" in view of the fact that he has for the last few years been adver- tizing to supply specimens at ten dollars each.","http://www.jstor.org/stable/2475485"
"1983-01-01",,"http://www.jstor.org/stable/2996523"
"1871-03-01","20. To Correspondents--We are deficient in reports from West- chester Co., and New Jersey, especially the district between the Raritan and Ocean. We request the friends of the cause, in all di- rections, to search out the botanists, and bring them into commu- nication with us. This year we hope to see a considerable acces- sion to the number of our subscribers.","http://www.jstor.org/stable/2476230"
"1962-07-01",,"http://www.jstor.org/stable/2483203"
"1930-01-01",,"http://www.jstor.org/stable/2480508"
"1892-07-13",,"http://www.jstor.org/stable/2475816"
"1881-04-01",,"http://www.jstor.org/stable/2477119"
"1949-01-01",,"http://www.jstor.org/stable/2481890"
"1882-04-01","60 Proceedinqs of the Torrey Club.-The regular meeting of the Club was held at the Herbarium. Columbia College, Tuesday evening, Feb. 14th, with an attendance of nineteen members and one visitor. In the absence of the presiding officers, Dr. 0. R. Willis occupied the chair. Dr. Willis exhibited some fresh specimens of Opuntia vulgaris and 0. Rafinesqgihi, remarked upon tlleir supposed differences and gave the results of lis cultivation of the plants. The conclusions reached were that the two forms were scarcely distinguishable from each other. Mr. Britton exhibited fibres of the Bromelia sylves/ris, from Yu- catan, and remarked upDn their economic value. Two persons were elected active members, and one a correspond- ing omember of the Club. rhe President appointed the following standing committees: Herbariumi anid Libi-ary Committee: N. L. Britton, P. V. LeRoy, A. Hollick a'nd Miss E. G. Knight. Fi;ia;zce Commiittee: Hon. Addison Brown, J. L. WVall and Dr. L. Johnson. The reguilar meeting of March I4th was held in the geological lecture-room of Columbia College, the President in the chair and nineteen members and six visitors present. Mr. Hollick, of the Herbarium Committee, reported on the state of the herbarium, and announced the recent addition of I50 species thereto. Mr. Britton reported on the state of the library. Dr. 0. R. Willis remarked on tlle annual growth of rings in exo- genous trees. Prof. Schrenk gave the result of his examination, for the last two or three years, of Afonotropa, the conclusion reached being that the plant is not parasitic on the roots of the trees under which it grows. Prof. Schrenk's description of the roots of this plant, with their in- vesting mnycelioid substance intermingled with spores, agreed precisely witli that recently given of the roots of the same species by Dr. F. Ka.miensky, in Europe. Dr. T. F. Alleni presented a paper on the "" Development of the Cortex in Chara,"" and gave a brief abstract of it. The President exhibited and remarked upon a number of draw- ings of fossil plants from the Tertiary deposits of Green River, Wyom- ing Territory, and also showed a specimen of an undescribed Lygo- diumn of very variable form. Mr. E. S. Miller exlibited specimens of Violapedata, var. bicolor, showinig a tendency to become concolorous. Dr. Willis presented to the library a copy of his recently-pub- lished "" Flora of Westchester County (N. Y.)."" One person was elected an active member, and one name was proposed for correspondinig, and two for active membership. We are pained to announce, just as the BULLETIN is going to press, the death of our colleague. Mr. William H. Leggett, which occurred Tuesday inorning, April iith. A more extended notice will appear hereafter.","http://www.jstor.org/stable/2479673"
"1948-09-01",,"http://www.jstor.org/stable/2481784"
"1986-07-01",,"http://www.jstor.org/stable/2996374"
"1963-05-01",,"http://www.jstor.org/stable/2482758"
"1958-09-01",,"http://www.jstor.org/stable/2483078"
"1892-10-10",,"http://www.jstor.org/stable/2476267"
"1883-03-01","Proceedings of the Torrey Club.-The regular meeting of the Club was held at Columbia College Tuesday evening, Jan. gth, the Vice-President presiding. The Herbariturn Committee reported contributions to the herba- rium from Messrs. Day and Britton. The Librarian read the titles of the books and periodicals that had been received since the last meeting. This being the Annual Meeting, the Treasurer presented his re- port for the preceding year. The Xew Jersey Flora.-Mr. Britton exhibited specimens of Rudbeckia speciosa and Senecio toinentosa; the former found in Cum- berland County, N. J., by Mr. Commons, and new to the State, and the latter found by the same gentleman at Cape May, and by Mr. C. A. Gross at Landisville. Albinism.--White-flowered forms of Habenaiia psycodes, Sisyrin- chium Bermudiana and Cirsium arvense were shown by Prof. Day. New New York Stations .-Mr.. Willis gave Mt. Kisco as a station for Potentillafruticosa, a plant new to the Westchester County flora. Mr. Britton reported a locality near East Chester, on the Boston Turnpike, as a new station for leontodon autumnale. Officers.--The following officers were elected for the present year: President, J. S. Newberry; Vice-President, Addison Brown; Recording Secretary, Arthur Hollick; Corresponding Secretary, Benjamin Braman; Treasurer, W. H. Rudkin; Editor, W. R. Gerard; Associate Editor, N. L. Britton; Librarian, N. L. Britton; Curator, P. V. Le Roy. One corresponding member was elected.","http://www.jstor.org/stable/2476025"
"1956-09-01",,"http://www.jstor.org/stable/2482804"
"1923-08-01",,"http://www.jstor.org/stable/2480273"
"1961-09-01",,"http://www.jstor.org/stable/2483126"
"1932-10-01",,"http://www.jstor.org/stable/2480560"
"1886-04-01",,"http://www.jstor.org/stable/2476754"
